#hotel#
1 am looking for a place to to stay that has cheap price range it should be in a type of hotel	okay do you have a specific area you want to stay in ?
1 i m looking for a place to stay on the east side	i found seven results ! what price range are you looking for ?
2 i am looking in the lower range	sure i have 3 guesthouses that might work for you they re all 4 stars with free wifi and parking does that sound good ?
3 a place on the east side with 4 stars and free wifi sounds perfect ! can i get the address price range and postcode for one of those ?	sure there s the allenbell located at 517a coldham lane cb13js the number there is 01223210353 anything else ?
4 thank you what is the price range ?	the allenbell is cheap anything else ?
5 no that s it thanks !	thank you ! goodbye !

#restaurant#
1 i want a restaurant in the north part of town and serves british food	there are no british restaurants in the north part of town shall i search for something else ?
2 yes i d like the address phone number and price range of the best indian restaurant there is	royal spice is an indian restaurant located in the north part of town and is in the cheap price range would you like their address ?
3 of course !	their address is victoria avenue chesterton postal code c.b 4 1 eh what else can i do for you ?
4 that s it thank you	thank yo and good bye

#restaurant#
1 i am looking for a restaurant in the south part of town that serves portuguese food	nandos is a portuguese restaurant in the south part of town
2 what is the phone number and address ?	their phone number is 01223 327908 and address is cambridge leisure park clifton way will that be all ?
3 bye	goodbye

#train#
1 i need a train leaving cambridge i have to arrive by 20:15	what is your destination and at what time would you like to leave ?
2 to birmingham new street on wednesday	tr0115 will be departing at 05:01 and arrive at 07:44 would you like me to book that for you ?
3 can you give me the total travel time ?	the total duration is 163 minutes will you be needing tickets ?
4 not today i think i may book at the station that is all for today thank you so much !	your welcome please feel free to contact us anytime !

#restaurant#
1 hello i am looking for a malaysian restaurant on the north side of town	i m sorry i don t show any results for malaysian restaurants on the north side of town would you like me to search any other areas ?
2 no how about a french restaurant instead ?	how about restaurant two two at 22 chesterton road chesterton
3 phone number please	their phone number is 01223 351880
4 thanks goodbye !	you re quite welcome good bye

#restaurant#
1 i m looking for a place to eat i would like it to be an expensive restaurant in the centre	i found 33 expensive restaurants in the centre what type of cuisine would you like ?
2 i m looking for a restaurant with mediterranean food	i have found two restaurants one is la mimosa and the other is shiraz restaurant would you like me to book one for you ?
3 please book the one is la mimosa	can i please get the number of people dining,day,and time please
4 yes it s for 8 people 16:45 on monday i would like the reference number if it is available	that wasn t available shall i try the shiraz restaurant ?
5 yes please try the shiraz restaurant	you ve got a table for monday at shiraz restaurant your reference number is ns7mcm5b can i help with anything else today ?
6 that will be all thank you very much	you are welcome enjoy your stay in cambridge

#train#
1 i need to get a train out of cambridge	your looking at the trainid of tr5767 or tr2000 depending on your time
2 the train should go to stansted airport and should arrive by 21:30	what day of the week are you looking at traveling ?
3 i would like to leave on tuesday	these three could help trainid departure destination day leaveat arriveby price duration book (optional) tr1656 cambridge stansted airport tuesday 05:40 06:08 10.10 pounds 28 minutes tr1951 cambridge stansted airport tuesday 06:40 07:08 10.10 pounds 28 minutes tr0684 cambridge stansted airport tuesday 07:40 08:08 10.10 pounds 28 minutes
